# Cone positions of the FSUK 2017 sprint race course. Source is unknown (Martin O'Conner)
142.2970919484,-246.3974505449
148.6000652051,-248.1858535416
142.6567347949,-249.0085464584
148.9748312351,-250.8916082088
143.0315687649,-251.7147917912
149.3496652051,-253.5978535416
143.4063347949,-254.4205464584
149.7240652051,-256.3042535416
143.7807347949,-257.1269464584
150.0988312351,-259.0100082088
144.1555687649,-259.8331917912
150.4736652051,-261.7162535416
144.5303347949,-262.5389464584
150.8480652051,-264.4226535416
144.9047347949,-265.2453464584
151.2228312351,-267.1284082088
145.2795687649,-267.9515917912
151.5976652051,-269.8346535416
145.6543347949,-270.6573464584
151.9720652051,-272.5410535416
146.0287347949,-273.3637464584
152.3468312351,-275.2468082088
146.4035687649,-276.0699917912
152.7216652051,-277.9530535416
146.7783347949,-278.7757464584
153.0960652051,-280.6594535416
147.1527347949,-281.4821464584
153.4708312351,-283.3652082088
147.5275687649,-284.1883917912
153.8456652051,-286.0714535416
147.9023347949,-286.8941464584
154.2209476153,-288.7842794218
148.2758523847,-289.5941205782
154.5782136756,-291.5405753833
148.5841863244,-291.8082246167
154.3982892858,-294.5333561538
148.5217107142,-293.3226438462
153.3671823039,-297.4106715907
147.9728176961,-294.7837284093
152.1111422196,-299.4252901251
146.9192577804,-296.4179098749
151.4591805098,-300.6559808177
145.8840194902,-298.4384191823
151.1656526805,-301.6620322066
145.2255473195,-300.8163677934
151.1418930106,-303.2092485775
145.1429069894,-303.3195514225
151.2517493107,-304.5523433467
145.2698506893,-305.0180566533
151.3285188093,-305.7568929421
145.4298811907,-306.8551070579
151.9448331183,-308.2116232119
146.1223668817,-309.6603767881
152.5992849858,-310.8418316967
146.7767150142,-312.2901683033
153.2532849858,-313.4718316967
147.4307150142,-314.9201683033
153.9076460243,-316.1016750824
148.0851539757,-317.5503249176
154.5620460243,-318.7320750824
148.7395539757,-320.1807249176
155.2164331183,-321.3620232119
149.3939668817,-322.8107767881
155.8708331183,-323.9920232119
150.0483668817,-325.4407767881
156.5562324589,-326.7605090905
150.6717675411,-327.9322909095
156.7886345299,-328.7193538206
151.1113654701,-330.6606461794
156.8999823842,-329.0704990476
153.0928176158,-333.7079009524
157.3424399096,-335.3418764345
157.0279600904,-329.3501235655
161.7660072282,-333.076620423
157.1587927718,-329.232979577
163.5675957566,-329.0240837473
157.8420042434,-327.2303162527
164.0913991572,-326.273870453
158.1470008428,-325.458929547
164.3093491089,-323.9116391836
158.3426508911,-323.2803608164
164.3996936224,-323.2995462727
158.4939063776,-322.2404537273
164.7360387013,-321.5437698449
158.9071612987,-320.1210301551
165.2541368747,-319.7017810401
159.6778631253,-317.4870189599
166.1289232537,-318.105553956
160.6646767463,-315.627246044
166.8739472697,-315.4722129525
160.8740527303,-315.5077870476
166.0583838888,-312.5481949437
160.7000161112,-315.2478050563
164.5736653246,-310.3779635454
159.9495346754,-314.2012364546
163.3592311355,-309.1887662586
158.3807688645,-312.5376337414
163.2578920591,-309.201558007
157.2621079409,-309.426441993
163.6243657277,-308.1133908371
157.8484342723,-306.4890091629
164.4334120384,-305.5203358344
158.5465879616,-304.3604641656
164.7123657122,-302.3619431378
158.7124342878,-302.3332568622
164.4822130147,-300.26332277
158.5385869853,-301.08387723
164.2015135826,-298.4476836007
158.2800864174,-299.4155163993
163.9045025091,-296.7239632826
157.9930974909,-297.7512367174
163.6372452785,-295.1997832357
157.7235547215,-296.2138167643
163.1442826546,-292.2906087046
157.2261173454,-293.2781912954
162.4562770398,-288.1227779816
156.5333229602,-289.0812220184
161.6836790946,-283.2646970895
155.7539209054,-284.1801029105
160.9376165902,-278.2861143659
154.9975834098,-279.1322856341
160.3438933948,-273.909904119
154.3593066052,-274.339695881
160.3733281855,-270.326933839
154.3874718145,-270.738666161
159.9643891987,-268.5036503374
153.9644108013,-268.4875496626
160.3005082199,-267.3876779773
154.4810917801,-265.9267220227
160.7280495687,-265.8213579387
154.8767504313,-264.4938420613
161.0740959131,-263.8626279482
155.0987040869,-263.3197720518
161.0968549273,-261.1068845403
155.1631450727,-261.9963154597
160.1232361399,-258.0350538702
154.7983638601,-260.8001461298
158.4495452432,-255.7947336693
153.8024547568,-259.5900663307
157.3229630738,-254.5383747828
152.2658369262,-257.7672252172
157.0731774818,-253.9648722043
151.1988225182,-255.1863277957
157.0021523604,-252.4427865974
151.0050476396,-252.2564134026
157.3531882281,-247.5555712822
151.3684117719,-247.1284287178
157.7107876223,-242.5479797692
151.7260123777,-242.1208202308
158.0679961073,-237.5406608558
152.0832038927,-237.1137391442
158.4251967124,-232.5330523735
152.4404032876,-232.1061476265
158.7823967124,-227.5254523735
152.7976032876,-227.0985476265
159.1395967124,-222.5178523735
153.1548032876,-222.0909476265
159.4967882281,-217.5103712822
153.5120117719,-217.0832287178
159.851709379,-212.5374696699
153.872290621,-212.0409303301
160.0738248813,-210.5634839358
154.0917751187,-210.0997160642
160.1623590713,-208.4300706971
154.1624409287,-208.3987293029
160.0927616732,-206.420745639
154.1112383268,-206.891254361
159.8302089566,-204.2569354623
153.9233910434,-205.3102645377
159.2923484871,-201.9941417595
153.5716515129,-203.8034582406
158.4493098721,-199.8734543753
152.9754901279,-202.3305456247
157.5080594675,-197.9727454458
152.0999405325,-200.5712545542
156.6055787566,-196.0366173907
151.1264212434,-198.4817826093
155.7361287276,-194.0042018192
150.1710712724,-196.2469981808
154.955579788,-191.9463455972
149.289220212,-193.9192544028
154.3184145349,-189.9408079024
148.5367854651,-191.5447920976
153.8754072769,-188.0738591533
147.9741927231,-189.1581408467
153.664733448,-186.4515559897
147.673666552,-186.7788440103
153.6959736222,-185.1506868094
147.7368263778,-184.4517131906
153.9854982684,-183.8047925215
148.1977017316,-182.2232074785
154.5530500302,-182.0993450802
148.9237499698,-180.0230549198
155.3512919028,-180.1250505842
149.8239080972,-177.7909494158
156.3148236834,-177.9343820745
150.8283763166,-175.5056179255
157.3724437338,-175.5603395925
151.8715562662,-173.1644604075
158.4516152955,-173.0258517151
152.8891847045,-170.7765482849
159.4786897613,-170.3459159732
153.8181102387,-168.3564840268
160.4011715936,-167.446565471
154.5756284064,-166.010234529
160.9231373141,-164.3602225514
154.9376626859,-163.9429774486
160.8102482276,-161.3497660382
154.8617517724,-162.1342339618
160.1798415762,-158.615003798
154.4593584238,-160.424996202
159.1950743691,-156.1964709533
153.7953256309,-158.8123290467
158.0086476266,-154.1065602151
152.9441523734,-157.3238397849
156.7591178255,-152.3466950981
151.9968821745,-155.9965049019
155.5748777385,-150.9217479998
151.0523222615,-154.8646520002
154.5329526358,-149.7928108129
150.2614473642,-154.0063891871
152.6455117917,-147.9440778932
148.3952882083,-152.1791221068
150.790003989,-146.0520367143
146.192396011,-149.9071632857
149.5956110015,-144.4359795107
144.1843889985,-147.0280204893
149.2920524989,-143.2501493158
143.2991475011,-143.5418506842
149.5679132781,-141.7834703716
143.7552867219,-140.2957296284
150.2218680841,-139.9739276526
144.7525319159,-137.5068723474
151.1891115913,-138.2178166527
146.1460884087,-134.9669833473
152.4858216183,-136.5061010895
147.7125783817,-132.8706989105
153.4283045266,-135.2886541983
148.5076954734,-131.8553458017
154.5711120562,-133.5001418359
149.3576879438,-130.5302581641
155.7002865353,-131.2945881324
150.2133134647,-128.8670118676
156.6840798346,-128.708718507
150.9455201654,-126.956881493
157.3721547276,-125.7829619165
151.4398452724,-124.8842380835
157.59942202,-122.5706041527
151.60137798,-122.7237958473
157.1867120934,-119.1529498277
151.3444879066,-120.5198501723
155.9604542038,-115.6355808762
150.5811457962,-118.2932191238
153.4385761936,-111.4167365652
148.3190238064,-114.5456634348
151.5733952578,-108.4346441356
146.4866047422,-111.6165558644
149.7245178774,-105.4789204374
144.6378821226,-108.6610795626
147.8753178774,-102.5233204374
142.7886821226,-105.7054795626
146.0265952578,-99.5678441356
140.9398047422,-102.7497558644
144.1777178774,-96.6121204374
139.0910821226,-99.7942795626
142.3285178774,-93.6565204374
137.2418821226,-96.8386795626
140.4797952578,-90.7010441356
135.3930047422,-93.8829558644
138.6308694648,-87.7452430532
133.5443305352,-90.9275569468
136.7816694648,-84.7900430532
131.6951305352,-87.9723569468
134.9329952578,-81.8346441356
129.8462047422,-85.0165558644
133.0841178774,-78.8789204374
127.9974821226,-82.0610795626
131.2349178774,-75.9233204374
126.1482821226,-79.1054795626
129.3861952578,-72.9678441356
124.2994047422,-76.1497558644
127.5373178774,-70.0121204374
122.4506821226,-73.1942795626
125.6881178774,-67.0565204374
120.6014821226,-70.2386795626
123.8367974842,-64.096898704
118.7552025158,-67.287101296
123.5921128209,-63.7322133184
118.2958871791,-66.5517866816
123.0100456123,-62.582118144
117.3915543877,-64.687481856
122.5008051246,-60.9248373093
116.5719948754,-61.8463626907
122.4073962366,-58.8791213807
116.4318037634,-58.3384786193
122.9382555343,-56.56174889
117.1505444657,-54.97985111
123.8531715096,-53.766304254
118.0708284904,-52.164895746
124.6656362469,-50.1798106501
118.7015637531,-49.5241893499
124.7063116505,-45.8238371917
118.7296883495,-46.3529628083
123.9102963861,-41.3791805875
118.0833036139,-42.8096194125
122.6472764842,-37.3758087805
117.0263235158,-39.4745912195
121.0359873864,-33.6543983609
115.6152126136,-36.2264016391
119.1979426827,-30.0879925414
113.9036573173,-32.9112074586
117.7616525696,-27.5098987901
112.5527474304,-30.4877012099
116.7309495097,-25.7721982898
111.6042504903,-28.8894017102
116.0984545814,-24.7744051895
111.0551454186,-28.0247948105
115.614566047,-24.1074293403
111.147033953,-28.1125706597
112.4605340526,-20.660469789
108.0338659474,-24.710730211
109.3273929519,-17.2357341639
104.9006070481,-21.2858658361
106.1937285789,-13.8108638066
101.7670714211,-17.8611361934
103.0601929519,-10.3861341639
98.6334070481,-14.4362658361
99.9269929519,-6.9613341639
95.5002070481,-11.0114658361
96.7932696773,-3.5363994333
92.3667303227,-7.5868005667
93.6597340526,-0.112069789
89.2330659474,-4.162330211
90.5795896807,3.2531731518
86.0468103193,-0.6779731518
88.7349101055,5.5644052075
84.0482898945,1.8179947925
86.8138052041,7.9678862365
82.1269947959,4.2217137635
84.8925101055,10.3716052075
80.2058898945,6.6251947925
82.9463694622,12.8054989312
78.3088305378,8.9985010688
81.2663417214,14.7227333194
77.3304582786,10.1940666806
78.6599312916,16.2966969254
76.7096687084,10.6225030746
75.9194844398,10.802588222
75.0429155602,16.738211778
73.3506897109,9.9424779164
70.6429102891,15.2967220836
70.9673451923,8.163515419
67.4902548077,13.053284581
67.7061277847,5.9588479737
65.2554722153,11.4355520263
63.368905316,10.830562691
62.745494684,4.863037309
61.4993295083,11.7410517959
57.7086704917,7.0901482041
59.183681056,14.7949199235
54.534718944,11.0018800765
55.6454869701,18.867940275
52.0689130299,14.050459725
50.4214501437,21.1575007015
48.8457498563,15.3680992985
48.3874979934,15.1112605315
47.4549020066,21.0383394685
45.3474310719,14.5536171295
44.1933689281,20.4415828705
41.3160720202,13.7234347401
40.0735279798,19.5933652599
36.8532449347,12.755323721
35.5635550653,18.615076279
32.4834557917,11.7793777048
31.1645442083,17.6326222952
28.7261620513,10.9240275127
27.3874379487,16.7727724873
26.0950954294,10.3171306275
24.7433045706,16.1628693725
25.6831745324,10.2849218465
23.1688254676,15.7326781535
25.1345808389,9.8425932894
21.8246191611,14.8470067106
22.7219232545,8.2902166446
19.6892767455,13.4673833554
19.6252254932,6.6387538388
17.2795745068,12.1612461612
16.5494384298,5.735617461
15.5873615702,11.657982539
13.5029385606,5.5748036645
13.1930614394,11.5667963355
8.5170689017,5.3023003436
8.1813310983,11.2928996564
2.0587193923,4.9333992194
1.7124806077,10.9234007806
-5.0519338,4.5179710077
-5.4040662,10.5076289923
-12.0001113674,4.1068787051
-12.3558886326,10.0963212949
-17.9713015262,3.7505508158
-18.3294984738,9.7398491842
-22.1509613561,3.4997951743
-22.5106386439,9.4890048257
-22.0798607629,4.0188151148
-25.7305392371,8.7803848852
-24.8400372739,3.2471020319
-30.5783627261,1.4944979681
-20.7186129024,1.7587142613
-22.5077870976,-3.9683142613
-17.13762016,-3.8800867705
-17.44397984,2.1120867705
-12.8148272286,-3.6588871319
-13.1211727714,2.3332871319
-8.4921584234,-3.4380938363
-8.7982415766,2.5540938363
